SQL> set line 150
SQL> select employee_id, first_name, salary, hire_date, department_id from employees;

EMPLOYEE_ID FIRST_NAME               SALARY HIRE_DATE DEPARTMENT_ID                                                                                   
Bul                                                                                                                                                                                                     
Del                                                                                                                                                                                                     
Cab                                                                                                                                                                                                     
Chu                                                                                                                                                                                                     
Dil                                                                                                                                                                                                     
Gat                                                                                                                                                                                                     
Per                                                                                                                                                                                                     
Bel                                                                                                                                                                                                     
Eve                                                                                                                                                                                                     
McC                                                                                                                                                                                                     
Jon                                                                                                                                                                                                     
Wal                                                                                                                                                                                                     
Fee                                                                                                                                                                                                     
OCo                                                                                                                                                                                                     
Gra                                                                                                                                                                                                     
Wha                                                                                                                                                                                                     
Har                                                                                                                                                                                                     
Fay                                                                                                                                                                                                     
Mav                                                                                                                                                                                                     
Bae                                                                                                                                                                                                     
Hig                                                                                                                                                                                                     
Gie                                                                                                                                                                                                     

107 rows selected.

SQL> spool off;
SQL> 
SQL> select substr(last_name,1,3) as first_three, last_name from employees;

FIRST_THREE  LAST_NAME                                                                                                                                                                                  
------------ -------------------------                                                                                                                                                                  
Kin          King                                                                                                                                                                                       
Koc          Kochhar                                                                                                                                                                                    
De           De Haan                                                                                                                                                                                    
Hun          Hunold                                                                                                                                                                                     
Ern          Ernst                                                                                                                                                                                      
Aus          Austin                                                                                                                                                                                     
Pat          Pataballa                                                                                                                                                                                  
Lor          Lorentz                                                                                                                                                                                    
Gre          Greenberg                                                                                                                                                                                  
Fav          Faviet                                                                                                                                                                                     
Che          Chen                                                                                                                                                                                       
Sci          Sciarra                                                                                                                                                                                    
Urm          Urman                                                                                                                                                                                      
Pop          Popp                                                                                                                                                                                       
Rap          Raphaely                                                                                                                                                                                   
Kho          Khoo                                                                                                                                                                                       
Bai          Baida                                                                                                                                                                                      
Tob          Tobias                                                                                                                                                                                     
Him          Himuro                                                                                                                                                                                     
Col          Colmenares                                                                                                                                                                                 
Wei          Weiss                                                                                                                                                                                      
Fri          Fripp                                                                                                                                                                                      
Kau          Kaufling                                                                                                                                                                                   
Vol          Vollman                                                                                                                                                                                    
Mou          Mourgos                                                                                                                                                                                    
Nay          Nayer                                                                                                                                                                                      
Mik          Mikkilineni                                                                                                                                                                                
Lan          Landry                                                                                                                                                                                     
Mar          Markle                                                                                                                                                                                     
Bis          Bissot                                                                                                                                                                                     
Atk          Atkinson                                                                                                                                                                                   
Mar          Marlow                                                                                                                                                                                     
Ols          Olson                                                                                                                                                                                      
Mal          Mallin                                                                                                                                                                                     
Rog          Rogers                                                                                                                                                                                     
Gee          Gee                                                                                                                                                                                        
Phi          Philtanker                                                                                                                                                                                 
Lad          Ladwig                                                                                                                                                                                     
Sti          Stiles                                                                                                                                                                                     
Seo          Seo                                                                                                                                                                                        
Pat          Patel                                                                                                                                                                                      
Raj          Rajs                                                                                                                                                                                       
Dav          Davies                                                                                                                                                                                     
Mat          Matos                                                                                                                                                                                      
Var          Vargas                                                                                                                                                                                     
Rus          Russell                                                                                                                                                                                    
Par          Partners                                                                                                                                                                                   
Err          Errazuriz                                                                                                                                                                                  
Cam          Cambrault                                                                                                                                                                                  
Zlo          Zlotkey                                                                                                                                                                                    
Tuc          Tucker                                                                                                                                                                                     
Ber          Bernstein                                                                                                                                                                                  
Hal          Hall                                                                                                                                                                                       
Ols          Olsen                                                                                                                                                                                      
Cam          Cambrault                                                                                                                                                                                  
Tuv          Tuvault                                                                                                                                                                                    
Kin          King                                                                                                                                                                                       
Sul          Sully                                                                                                                                                                                      
McE          McEwen                                                                                                                                                                                     
Smi          Smith                                                                                                                                                                                      
Dor          Doran                                                                                                                                                                                      
Sew          Sewall                                                                                                                                                                                     
Vis          Vishney                                                                                                                                                                                    
Gre          Greene                                                                                                                                                                                     
Mar          Marvins                                                                                                                                                                                    
Lee          Lee                                                                                                                                                                                        
And          Ande                                                                                                                                                                                       
Ban          Banda                                                                                                                                                                                      
Oze          Ozer                                                                                                                                                                                       
Blo          Bloom                                                                                                                                                                                      
Fox          Fox                                                                                                                                                                                        
Smi          Smith                                                                                                                                                                                      
Bat          Bates                                                                                                                                                                                      
Kum          Kumar                                                                                                                                                                                      
Abe          Abel                                                                                                                                                                                       
Hut          Hutton                                                                                                                                                                                     
Tay          Taylor                                                                                                                                                                                     
Liv          Livingston                                                                                                                                                                                 
Gra          Grant                                                                                                                                                                                      
Joh          Johnson                                                                                                                                                                                    
Tay          Taylor                                                                                                                                                                                     
Fle          Fleaur                                                                                                                                                                                     
Sul          Sullivan                                                                                                                                                                                   
Geo          Geoni                                                                                                                                                                                      
Sar          Sarchand                                                                                                                                                                                   
Bul          Bull                                                                                                                                                                                       
Del          Dellinger                                                                                                                                                                                  
Cab          Cabrio                                                                                                                                                                                     
Chu          Chung                                                                                                                                                                                      
Dil          Dilly                                                                                                                                                                                      
Gat          Gates                                                                                                                                                                                      
Per          Perkins                                                                                                                                                                                    
Bel          Bell                                                                                                                                                                                       
Eve          Everett                                                                                                                                                                                    
McC          McCain                                                                                                                                                                                     
Jon          Jones                                                                                                                                                                                      
Wal          Walsh                                                                                                                                                                                      
Fee          Feeney                                                                                                                                                                                     
OCo          OConnell                                                                                                                                                                                   
Gra          Grant                                                                                                                                                                                      
Wha          Whalen                                                                                                                                                                                     
Har          Hartstein                                                                                                                                                                                  
Fay          Fay                                                                                                                                                                                        
Mav          Mavris                                                                                                                                                                                     
Bae          Baer                                                                                                                                                                                       
Hig          Higgins                                                                                                                                                                                    
Gie          Gietz                                                                                                                                                                                      

107 rows selected.

SQL> select last_name
  2  from employees
  3  where substr(last_name,1,1)='A'
  4  ;

LAST_NAME                                                                                                                                                                                               
-------------------------                                                                                                                                                                               
Austin                                                                                                                                                                                                  
Atkinson                                                                                                                                                                                                
Ande                                                                                                                                                                                                    
Abel                                                                                                                                                                                                    

SQL> select last_name
  2  from employees
  3  where substr(last_name,1,1)='J' and length(last_name)=5;

LAST_NAME                                                                                                                                                                                               
-------------------------                                                                                                                                                                               
Jones                                                                                                                                                                                                   

SQL> where substr(last_name,length(last_name),1)='J' and length(last_name)=5;
SP2-0734: unknown command beginning "where subs..." - rest of line ignored.
SQL> select last_name
  2  from employees
  3  
SQL> select last_name
  2  from employees
  3  where substr(last_name,length(last_name),1)='J' and length(last_name)=5;

no rows selected

SQL> select last_name
  2  from employees
  3  where substr(last_name,length(last_name),1)='n';

LAST_NAME                                                                                                                                                                                               
-------------------------                                                                                                                                                                               
De Haan                                                                                                                                                                                                 
Austin                                                                                                                                                                                                  
Chen                                                                                                                                                                                                    
Urman                                                                                                                                                                                                   
Vollman                                                                                                                                                                                                 
Atkinson                                                                                                                                                                                                
Olson                                                                                                                                                                                                   
Mallin                                                                                                                                                                                                  
Bernstein                                                                                                                                                                                               
Olsen                                                                                                                                                                                                   
McEwen                                                                                                                                                                                                  
Doran                                                                                                                                                                                                   
Hutton                                                                                                                                                                                                  
Livingston                                                                                                                                                                                              
Johnson                                                                                                                                                                                                 
Sullivan                                                                                                                                                                                                
McCain                                                                                                                                                                                                  
Whalen                                                                                                                                                                                                  
Hartstein                                                                                                                                                                                               

19 rows selected.

SQL> select last_name from employees where substr(last_name,length(last_name),1)='n';

LAST_NAME                                                                                                                                                                                               
-------------------------                                                                                                                                                                               
De Haan                                                                                                                                                                                                 
Austin                                                                                                                                                                                                  
Chen                                                                                                                                                                                                    
Urman                                                                                                                                                                                                   
Vollman                                                                                                                                                                                                 
Atkinson                                                                                                                                                                                                
Olson                                                                                                                                                                                                   
Mallin                                                                                                                                                                                                  
Bernstein                                                                                                                                                                                               
Olsen                                                                                                                                                                                                   
McEwen                                                                                                                                                                                                  
Doran                                                                                                                                                                                                   
Hutton                                                                                                                                                                                                  
Livingston                                                                                                                                                                                              
Johnson                                                                                                                                                                                                 
Sullivan                                                                                                                                                                                                
McCain                                                                                                                                                                                                  
Whalen                                                                                                                                                                                                  
Hartstein                                                                                                                                                                                               

19 rows selected.

SQL> select instr('arisha','is) from dual;
ERROR:
ORA-01756: quoted string not properly terminated 


SQL> select instr('arisha','is') from dual;

INSTR('ARISHA','IS')                                                                                                                                                                                    
--------------------                                                                                                                                                                                    
                   3                                                                                                                                                                                    

SQL> select instr('arisha','a') from dual;

INSTR('ARISHA','A')                                                                                                                                                                                     
-------------------                                                                                                                                                                                     
                  1                                                                                                                                                                                     

SQL> select instr('arisha','a',-1) from dual;

INSTR('ARISHA','A',-1)                                                                                                                                                                                  
----------------------                                                                                                                                                                                  
                     6                                                                                                                                                                                  

SQL> select instr('arisha','a',2) from dual;

INSTR('ARISHA','A',2)                                                                                                                                                                                   
---------------------                                                                                                                                                                                   
                    6                                                                                                                                                                                   

SQL> select instr('arisha','a',2, 4) from dual;

INSTR('ARISHA','A',2,4)                                                                                                                                                                                 
-----------------------                                                                                                                                                                                 
                      0                                                                                                                                                                                 

SQL> select instr('arisha','a',2, 6) from dual;

INSTR('ARISHA','A',2,6)                                                                                                                                                                                 
-----------------------                                                                                                                                                                                 
                      0                                                                                                                                                                                 

SQL> select instr('arisha','a',2, 7) from dual;

INSTR('ARISHA','A',2,7)                                                                                                                                                                                 
-----------------------                                                                                                                                                                                 
                      0                                                                                                                                                                                 

SQL> select instr('arisha','a',2, 7,-1) from dual;
select instr('arisha','a',2, 7,-1) from dual
                             *
ERROR at line 1:
ORA-00939: too many arguments for function 


SQL> select instr('arisha','a',2,-1) from dual;
select instr('arisha','a',2,-1) from dual
                                     *
ERROR at line 1:
ORA-01428: argument '-1' is out of range 


SQL> select instr('arisha','a',6,2,-1) from dual;
select instr('arisha','a',6,2,-1) from dual
                            *
ERROR at line 1:
ORA-00939: too many arguments for function 


SQL> select instr('arisha','a') from dual;

INSTR('ARISHA','A')                                                                                                                                                                                     
-------------------                                                                                                                                                                                     
                  1                                                                                                                                                                                     

SQL> select instr('arisha','a',1,1) from dual;

INSTR('ARISHA','A',1,1)                                                                                                                                                                                 
-----------------------                                                                                                                                                                                 
                      1                                                                                                                                                                                 

SQL> select instr('arisha','a',1,2) from dual;

INSTR('ARISHA','A',1,2)                                                                                                                                                                                 
-----------------------                                                                                                                                                                                 
                      6                                                                                                                                                                                 

SQL> select salary from employees;

    SALARY                                                                                                                                                                                              
----------                                                                                                                                                                                              
